Time,Voltage
0.0,0.0
0.002000400080016003,2.513009544333748
0.004000800160032006,5.024431817976955
0.006001200240048009,7.5326805527932725
0.008001600320064013,10.03617148512149
0.010002000400080016,12.533323356430426
0.012002400480096018,15.022558912075706
0.014002800560112022,17.502305897527606
0.016003200640128026,19.970998051440702
0.01800360072014403,22.427076094938116
0.020004000800160033,24.86898871648548
0.022004400880176037,27.29519355173252
0.024004800960192037,29.704158157703493
0.02600520104020804,32.09436098072095
0.028005601120224044,34.46429231745171
0.030006001200240048,36.8124552684678
0.03200640128025605,39.137366683720245
0.03400680136027205,41.43755809932841
0.03600720144028806,43.71157666509329
0.03800760152030406,45.957986062148784
0.040008001600320066,48.17536741017153
0.042008401680336066,50.36232016357608
0.04400880176035207,52.517462996129574
0.04600920184036807,54.63943467342691
0.048009601920384073,56.726894912675654
0.05001000200040008,58.778525229247315
0.05201040208041608,60.79302976946054
0.05401080216043209,62.769136129070056
0.05601120224044809,64.70559615694444
0.058011602320464095,66.60118674342516
0.060012002400480095,68.45471059286888
0.0620124024804961,70.26499697988491
0.0640128025605121,72.03090248879069
0.06601320264052811,73.7513117358174
0.0680136027205441,75.42513807361037
0.07001400280056011,77.05132427757893
0.07201440288057612,78.6288432136619
0.07401480296059212,80.15669848708765
0.07601520304060812,81.63392507171841
0.07801560312062412,83.05958991958127
0.08001600320064013,84.43279255020151
0.08201640328065612,85.75266561936523
0.08401680336067213,87.01837546695256
0.08601720344068814,88.22912264349533
0.08801760352070415,89.38414241512638
0.09001800360072014,90.48270524660195
0.09201840368073615,91.52411726209175
0.09401880376075215,92.50772068344581
0.09601920384076815,93.4328942456612
0.09801960392078415,94.29905358928644
0.10002000400080016,95.10565162951535
0.10202040408081617,95.85217890173759
0.10402080416083216,96.53816388332739
0.10602120424084817,97.16317329146739
0.10802160432086418,97.72681235681935
0.11002200440088018,98.22872507286887
0.11202240448089618,98.6685944207868
0.11402280456091218,99.04614256966512
0.11602320464092819,99.36113105200084
0.11802360472094418,99.61336091431725
0.12002400480096019,99.80267284282715
0.1220244048809762,99.92894726405892
0.1240248049609922,99.99210442038161
0.1260252050410082,99.99210442038161
0.1280256051210242,99.92894726405892
0.1300260052010402,99.80267284282715
0.13202640528105622,99.61336091431725
0.13402680536107223,99.36113105200084
0.1360272054410882,99.04614256966512
0.1380276055211042,98.6685944207868
0.14002800560112022,98.22872507286887
0.14202840568113623,97.72681235681935
0.14402880576115223,97.1631732914674
0.14602920584116824,96.53816388332739
0.14802960592118425,95.85217890173759
0.15003000600120023,95.10565162951535
0.15203040608121624,94.29905358928644
0.15403080616123224,93.4328942456612
0.15603120624124825,92.50772068344581
0.15803160632126426,91.52411726209175
0.16003200640128026,90.48270524660195
0.16203240648129627,89.38414241512639
0.16403280656131225,88.22912264349533
0.16603320664132826,87.01837546695256
0.16803360672134426,85.75266561936522
0.17003400680136027,84.43279255020151
0.17203440688137628,83.05958991958127
0.17403480696139229,81.63392507171838
0.1760352070414083,80.15669848708765
0.17803560712142427,78.62884321366188
0.18003600720144028,77.05132427757893
0.1820364072814563,75.42513807361037
0.1840368073614723,73.7513117358174
0.1860372074414883,72.03090248879067
0.1880376075215043,70.26499697988491
0.19003800760152031,68.45471059286885
0.1920384076815363,66.60118674342516
0.1940388077615523,64.70559615694442
0.1960392078415683,62.769136129070056
0.19803960792158432,60.793029769460524
0.20004000800160032,58.77852522924732
0.20204040808161633,56.72689491267564
0.20404080816163234,54.639434673426926
0.20604120824164834,52.51746299612956
0.20804160832166432,50.36232016357609
0.21004200840168033,48.17536741017152
0.21204240848169634,45.9579860621488
0.21404280856171234,43.71157666509329
0.21604320864172835,41.437558099328385
0.21804360872174436,39.13736668372024
0.22004400880176037,36.81245526846777
0.22204440888177635,34.46429231745171
0.22404480896179235,32.09436098072093
0.22604520904180836,29.704158157703493
0.22804560912182437,27.295193551732506
0.23004600920184037,24.868988716485482
0.23204640928185638,22.4270760949381
0.2340468093618724,19.970998051440706
0.23604720944188837,17.502305897527588
0.23804760952190437,15.022558912075713
0.24004800960192038,12.53332335643041
0.2420484096819364,10.036171485121498
0.2440488097619524,7.53268055279326
0.2460492098419684,5.024431817976966
0.2480496099219844,2.513009544333737
0.2500500100020004,1.2246467991473532e-14
